Entity,Code,Year,Cumulative CO2 emissions from coal
Kazakhstan,KAZ,1873,2498612
Kazakhstan,KAZ,1874,2895509
Kazakhstan,KAZ,1875,3348584
Kazakhstan,KAZ,1876,3905679
Kazakhstan,KAZ,1877,4464838
Kazakhstan,KAZ,1878,5199078
Kazakhstan,KAZ,1879,5943476
Kazakhstan,KAZ,1880,6818775
Kazakhstan,KAZ,1881,7721355
Kazakhstan,KAZ,1882,8669359
Kazakhstan,KAZ,1883,9751461
Kazakhstan,KAZ,1884,10803986
Kazakhstan,KAZ,1885,11921116
Kazakhstan,KAZ,1886,13064140
Kazakhstan,KAZ,1887,14226217
Kazakhstan,KAZ,1888,15426144
Kazakhstan,KAZ,1889,16748307
Kazakhstan,KAZ,1890,18217199
Kazakhstan,KAZ,1891,19782923
Kazakhstan,KAZ,1892,21450214
Kazakhstan,KAZ,1893,23398965
Kazakhstan,KAZ,1894,25448760
Kazakhstan,KAZ,1895,27676367
Kazakhstan,KAZ,1896,29964739
Kazakhstan,KAZ,1897,32624733
Kazakhstan,KAZ,1898,35600880
Kazakhstan,KAZ,1899,39146062
Kazakhstan,KAZ,1900,43125182
Kazakhstan,KAZ,1901,47084480
Kazakhstan,KAZ,1902,50940206
Kazakhstan,KAZ,1903,54814563
Kazakhstan,KAZ,1904,59208161
Kazakhstan,KAZ,1905,63315664
Kazakhstan,KAZ,1906,68002972
Kazakhstan,KAZ,1907,73312815
Kazakhstan,KAZ,1908,78659986
Kazakhstan,KAZ,1909,84290493
Kazakhstan,KAZ,1910,89754628
Kazakhstan,KAZ,1911,95518878
Kazakhstan,KAZ,1912,102163605
Kazakhstan,KAZ,1913,109495480
Kazakhstan,KAZ,1914,115981859
Kazakhstan,KAZ,1915,121754620
Kazakhstan,KAZ,1916,127903392
Kazakhstan,KAZ,1917,133602828
Kazakhstan,KAZ,1918,135849468
Kazakhstan,KAZ,1919,137591553
Kazakhstan,KAZ,1920,139201705
Kazakhstan,KAZ,1921,141008725
Kazakhstan,KAZ,1922,143209724
Kazakhstan,KAZ,1923,145630137
Kazakhstan,KAZ,1924,148621206
Kazakhstan,KAZ,1925,151514336
Kazakhstan,KAZ,1926,155901955
Kazakhstan,KAZ,1927,161392757
Kazakhstan,KAZ,1928,167583325
Kazakhstan,KAZ,1929,174093041
Kazakhstan,KAZ,1930,182298653
Kazakhstan,KAZ,1931,192137295
Kazakhstan,KAZ,1932,203784276
Kazakhstan,KAZ,1933,217119427
Kazakhstan,KAZ,1934,233444396
Kazakhstan,KAZ,1935,252141375
Kazakhstan,KAZ,1936,273737515
Kazakhstan,KAZ,1937,295753070
Kazakhstan,KAZ,1938,318976637
Kazakhstan,KAZ,1939,342508412
Kazakhstan,KAZ,1940,371342438
Kazakhstan,KAZ,1941,396178661
Kazakhstan,KAZ,1942,407980418
Kazakhstan,KAZ,1943,420984012
Kazakhstan,KAZ,1944,440174129
Kazakhstan,KAZ,1945,462780067
Kazakhstan,KAZ,1946,488104910
Kazakhstan,KAZ,1947,518556795
Kazakhstan,KAZ,1948,550777863
Kazakhstan,KAZ,1949,587309156
Kazakhstan,KAZ,1950,627969974
Kazakhstan,KAZ,1951,672038166
Kazakhstan,KAZ,1952,718946204
Kazakhstan,KAZ,1953,768297074
Kazakhstan,KAZ,1954,822055949
Kazakhstan,KAZ,1955,882756786
Kazakhstan,KAZ,1956,948699391
Kazakhstan,KAZ,1957,1020258914
Kazakhstan,KAZ,1958,1095684684
Kazakhstan,KAZ,1959,1174094897
Kazakhstan,KAZ,1960,1254479459
Kazakhstan,KAZ,1961,1335825214
Kazakhstan,KAZ,1962,1419205410
Kazakhstan,KAZ,1963,1507511983
Kazakhstan,KAZ,1964,1600394747
Kazakhstan,KAZ,1965,1698006043
Kazakhstan,KAZ,1966,1800162762
Kazakhstan,KAZ,1967,1905062822
Kazakhstan,KAZ,1968,2010930632
Kazakhstan,KAZ,1969,2119703938
Kazakhstan,KAZ,1970,2234100192
Kazakhstan,KAZ,1971,2353050517
Kazakhstan,KAZ,1972,2476687293
Kazakhstan,KAZ,1973,2603264867
Kazakhstan,KAZ,1974,2732058175
Kazakhstan,KAZ,1975,2866134012
Kazakhstan,KAZ,1976,3005036584
Kazakhstan,KAZ,1977,3147560742
Kazakhstan,KAZ,1978,3291559627
Kazakhstan,KAZ,1979,3437003370
Kazakhstan,KAZ,1980,3589584971
Kazakhstan,KAZ,1981,3733233818
Kazakhstan,KAZ,1982,3879768717
Kazakhstan,KAZ,1983,4027370958
Kazakhstan,KAZ,1984,4176218280
Kazakhstan,KAZ,1985,4342927865
Kazakhstan,KAZ,1986,4518956948
Kazakhstan,KAZ,1987,4700501603
Kazakhstan,KAZ,1988,4895933409
Kazakhstan,KAZ,1989,5081783729
Kazakhstan,KAZ,1990,5252625132
Kazakhstan,KAZ,1991,5421104337
Kazakhstan,KAZ,1992,5578859305
Kazakhstan,KAZ,1993,5719184607
Kazakhstan,KAZ,1994,5833836392
Kazakhstan,KAZ,1995,5945878242
Kazakhstan,KAZ,1996,6047280443
Kazakhstan,KAZ,1997,6138816331
Kazakhstan,KAZ,1998,6225683249
Kazakhstan,KAZ,1999,6303292912
Kazakhstan,KAZ,2000,6395028640
Kazakhstan,KAZ,2001,6484430012
Kazakhstan,KAZ,2002,6576744506
Kazakhstan,KAZ,2003,6680091649
Kazakhstan,KAZ,2004,6790054339
Kazakhstan,KAZ,2005,6900133539
Kazakhstan,KAZ,2006,7015601661
Kazakhstan,KAZ,2007,7141746647
Kazakhstan,KAZ,2008,7264297941
Kazakhstan,KAZ,2009,7396417156
Kazakhstan,KAZ,2010,7537828489
Kazakhstan,KAZ,2011,7676985823
Kazakhstan,KAZ,2012,7826972172
Kazakhstan,KAZ,2013,7975125572
Kazakhstan,KAZ,2014,8145833299
Kazakhstan,KAZ,2015,8315629052
Kazakhstan,KAZ,2016,8481703216
Kazakhstan,KAZ,2017,8655878248
Kazakhstan,KAZ,2018,8831083538
Kazakhstan,KAZ,2019,9005449474
Kazakhstan,KAZ,2020,9177079489
Kenya,KEN,1950,117248
Kenya,KEN,1951,168544
Kenya,KEN,1952,245488
Kenya,KEN,1953,282128
Kenya,KEN,1954,344416
Kenya,KEN,1955,414032
Kenya,KEN,1956,534944
Kenya,KEN,1957,641200
Kenya,KEN,1958,743792
Kenya,KEN,1959,842884
Kenya,KEN,1960,956297
Kenya,KEN,1961,1055074
Kenya,KEN,1962,1172486
Kenya,KEN,1963,1286070
Kenya,KEN,1964,1377670
Kenya,KEN,1965,1524013
Kenya,KEN,1966,1652428
Kenya,KEN,1967,1784332
Kenya,KEN,1968,1894109
Kenya,KEN,1969,1978480
Kenya,KEN,1970,2198320
Kenya,KEN,1971,2414496
Kenya,KEN,1972,2520752
Kenya,KEN,1973,2707791
Kenya,KEN,1974,2883663
Kenya,KEN,1975,3004575
Kenya,KEN,1976,3173119
Kenya,KEN,1977,3341663
Kenya,KEN,1978,3480799
Kenya,KEN,1979,3524735
Kenya,KEN,1980,3572339
Kenya,KEN,1981,3810499
Kenya,KEN,1982,3898435
Kenya,KEN,1983,4143730
Kenya,KEN,1984,4458834
Kenya,KEN,1985,4689666
Kenya,KEN,1986,4916834
Kenya,KEN,1987,5162148
Kenya,KEN,1988,5462596
Kenya,KEN,1989,5814340
Kenya,KEN,1990,6217380
Kenya,KEN,1991,6569124
Kenya,KEN,1992,6990484
Kenya,KEN,1993,7342023
Kenya,KEN,1994,7635143
Kenya,KEN,1995,8005026
Kenya,KEN,1996,8356770
Kenya,KEN,1997,8602148
Kenya,KEN,1998,8799931
Kenya,KEN,1999,8994123
Kenya,KEN,2000,9169995
Kenya,KEN,2001,9345867
Kenya,KEN,2002,9609798
Kenya,KEN,2003,9855286
Kenya,KEN,2004,10141078
Kenya,KEN,2005,10474357
Kenya,KEN,2006,10917701
Kenya,KEN,2007,11317229
Kenya,KEN,2008,11727597
Kenya,KEN,2009,12093997
Kenya,KEN,2010,12720541
Kenya,KEN,2011,13735469
Kenya,KEN,2012,14644141
Kenya,KEN,2013,15648363
Kenya,KEN,2014,16894453
Kenya,KEN,2015,18216861
Kenya,KEN,2016,19520967
Kenya,KEN,2017,20748407
Kenya,KEN,2018,22587361
Kenya,KEN,2019,24146606
Kenya,KEN,2020,25767477
Kosovo,OWID_KOS,2008,5514320
Kosovo,OWID_KOS,2009,11776096
Kosovo,OWID_KOS,2010,18389616
Kosovo,OWID_KOS,2011,24797952
Kosovo,OWID_KOS,2012,30844402
Kosovo,OWID_KOS,2013,36988930
Kosovo,OWID_KOS,2014,42342034
Kosovo,OWID_KOS,2015,48496594
Kosovo,OWID_KOS,2016,55165074
Kosovo,OWID_KOS,2017,60767330
Kosovo,OWID_KOS,2018,66431874
Kosovo,OWID_KOS,2019,73016122
Kosovo,OWID_KOS,2020,78545333
Kyrgyzstan,KGZ,1830,107
Kyrgyzstan,KGZ,1831,236
Kyrgyzstan,KGZ,1832,322
Kyrgyzstan,KGZ,1833,429
Kyrgyzstan,KGZ,1850,1095
Kyrgyzstan,KGZ,1855,3115
Kyrgyzstan,KGZ,1858,5951
Kyrgyzstan,KGZ,1859,8959
Kyrgyzstan,KGZ,1860,12860
Kyrgyzstan,KGZ,1861,17836
Kyrgyzstan,KGZ,1862,22318
Kyrgyzstan,KGZ,1863,26965
Kyrgyzstan,KGZ,1864,32144
Kyrgyzstan,KGZ,1865,37062
Kyrgyzstan,KGZ,1866,52999
Kyrgyzstan,KGZ,1867,71223
Kyrgyzstan,KGZ,1868,86063
Kyrgyzstan,KGZ,1869,106427
Kyrgyzstan,KGZ,1870,128575
Kyrgyzstan,KGZ,1871,158770
Kyrgyzstan,KGZ,1872,189733
Kyrgyzstan,KGZ,1873,218127
Kyrgyzstan,KGZ,1874,252181
Kyrgyzstan,KGZ,1875,290580
Kyrgyzstan,KGZ,1876,337133
Kyrgyzstan,KGZ,1877,382773
Kyrgyzstan,KGZ,1878,443101
Kyrgyzstan,KGZ,1879,503257
Kyrgyzstan,KGZ,1880,574218
Kyrgyzstan,KGZ,1881,645347
Kyrgyzstan,KGZ,1882,719781
Kyrgyzstan,KGZ,1883,805061
Kyrgyzstan,KGZ,1884,883708
Kyrgyzstan,KGZ,1885,964733
Kyrgyzstan,KGZ,1886,1047415
Kyrgyzstan,KGZ,1887,1127959
Kyrgyzstan,KGZ,1888,1210276
Kyrgyzstan,KGZ,1889,1302865
Kyrgyzstan,KGZ,1890,1403726
Kyrgyzstan,KGZ,1891,1507894
Kyrgyzstan,KGZ,1892,1619450
Kyrgyzstan,KGZ,1893,1749489
Kyrgyzstan,KGZ,1894,1890661
Kyrgyzstan,KGZ,1895,2036100
Kyrgyzstan,KGZ,1896,2186752
Kyrgyzstan,KGZ,1897,2362739
Kyrgyzstan,KGZ,1898,2559205
Kyrgyzstan,KGZ,1899,2799213
Kyrgyzstan,KGZ,1900,3066200
Kyrgyzstan,KGZ,1901,3324225
Kyrgyzstan,KGZ,1902,3577396
Kyrgyzstan,KGZ,1903,3838316
Kyrgyzstan,KGZ,1904,4139825
Kyrgyzstan,KGZ,1905,4435780
Kyrgyzstan,KGZ,1906,4773688
Kyrgyzstan,KGZ,1907,5161346
Kyrgyzstan,KGZ,1908,5552123
Kyrgyzstan,KGZ,1909,5962444
Kyrgyzstan,KGZ,1910,6355999
Kyrgyzstan,KGZ,1911,6779350
Kyrgyzstan,KGZ,1912,7277427
Kyrgyzstan,KGZ,1913,7837499
Kyrgyzstan,KGZ,1914,8321208
Kyrgyzstan,KGZ,1915,8736818
Kyrgyzstan,KGZ,1916,9179182
Kyrgyzstan,KGZ,1917,9592483
Kyrgyzstan,KGZ,1918,9753317
Kyrgyzstan,KGZ,1919,9866630
Kyrgyzstan,KGZ,1920,9972659
Kyrgyzstan,KGZ,1921,10095604
Kyrgyzstan,KGZ,1922,10245170
Kyrgyzstan,KGZ,1923,10408923
Kyrgyzstan,KGZ,1924,10618896
Kyrgyzstan,KGZ,1925,10817795
Kyrgyzstan,KGZ,1926,11134368
Kyrgyzstan,KGZ,1927,11533452
Kyrgyzstan,KGZ,1928,11990046
Kyrgyzstan,KGZ,1929,12457239
Kyrgyzstan,KGZ,1930,13002461
Kyrgyzstan,KGZ,1931,13655114
Kyrgyzstan,KGZ,1932,14466604
Kyrgyzstan,KGZ,1933,15420548
Kyrgyzstan,KGZ,1934,16603828
Kyrgyzstan,KGZ,1935,17976951
Kyrgyzstan,KGZ,1936,19575999
Kyrgyzstan,KGZ,1937,21200562
Kyrgyzstan,KGZ,1938,22913228
Kyrgyzstan,KGZ,1939,24650670
Kyrgyzstan,KGZ,1940,26835976
Kyrgyzstan,KGZ,1941,28674817
Kyrgyzstan,KGZ,1942,29437940
Kyrgyzstan,KGZ,1943,30322624
Kyrgyzstan,KGZ,1944,31651338
Kyrgyzstan,KGZ,1945,33418488
Kyrgyzstan,KGZ,1946,35389316
Kyrgyzstan,KGZ,1947,37754393
Kyrgyzstan,KGZ,1948,40238094
Kyrgyzstan,KGZ,1949,43044630
Kyrgyzstan,KGZ,1950,46161502
Kyrgyzstan,KGZ,1951,49539035
Kyrgyzstan,KGZ,1952,53107251
Kyrgyzstan,KGZ,1953,56835228
Kyrgyzstan,KGZ,1954,60882504
Kyrgyzstan,KGZ,1955,65428608
Kyrgyzstan,KGZ,1956,70312990
Kyrgyzstan,KGZ,1957,75559520
Kyrgyzstan,KGZ,1958,81007471
Kyrgyzstan,KGZ,1959,86596983
Kyrgyzstan,KGZ,1960,92227894
Kyrgyzstan,KGZ,1961,97810182
Kyrgyzstan,KGZ,1962,103394169
Kyrgyzstan,KGZ,1963,109234548
Kyrgyzstan,KGZ,1964,115310525
Kyrgyzstan,KGZ,1965,121636628
Kyrgyzstan,KGZ,1966,128200282
Kyrgyzstan,KGZ,1967,134831221
Kyrgyzstan,KGZ,1968,141416388
Kyrgyzstan,KGZ,1969,148106457
Kyrgyzstan,KGZ,1970,155147120
Kyrgyzstan,KGZ,1971,162330427
Kyrgyzstan,KGZ,1972,169727385
Kyrgyzstan,KGZ,1973,177194612
Kyrgyzstan,KGZ,1974,184678584
Kyrgyzstan,KGZ,1975,192411518
Kyrgyzstan,KGZ,1976,200404803
Kyrgyzstan,KGZ,1977,208559096
Kyrgyzstan,KGZ,1978,216666453
Kyrgyzstan,KGZ,1979,224873584
Kyrgyzstan,KGZ,1980,233538429
Kyrgyzstan,KGZ,1981,241469902
Kyrgyzstan,KGZ,1982,249565684
Kyrgyzstan,KGZ,1983,257679198
Kyrgyzstan,KGZ,1984,265851622
Kyrgyzstan,KGZ,1985,275232838
Kyrgyzstan,KGZ,1986,285325225
Kyrgyzstan,KGZ,1987,295391371
Kyrgyzstan,KGZ,1988,304217993
Kyrgyzstan,KGZ,1989,312541731
Kyrgyzstan,KGZ,1990,319643414
Kyrgyzstan,KGZ,1991,325824656
Kyrgyzstan,KGZ,1992,329638880
Kyrgyzstan,KGZ,1993,333075712
Kyrgyzstan,KGZ,1994,336499932
Kyrgyzstan,KGZ,1995,337745692
Kyrgyzstan,KGZ,1996,339599676
Kyrgyzstan,KGZ,1997,341541596
Kyrgyzstan,KGZ,1998,343479852
Kyrgyzstan,KGZ,1999,345396124
Kyrgyzstan,KGZ,2000,347261100
Kyrgyzstan,KGZ,2001,348489707
Kyrgyzstan,KGZ,2002,350475595
Kyrgyzstan,KGZ,2003,352882843
Kyrgyzstan,KGZ,2004,355246123
Kyrgyzstan,KGZ,2005,357565435
Kyrgyzstan,KGZ,2006,359790987
Kyrgyzstan,KGZ,2007,362095643
Kyrgyzstan,KGZ,2008,365288535
Kyrgyzstan,KGZ,2009,368040199
Kyrgyzstan,KGZ,2010,370722247
Kyrgyzstan,KGZ,2011,373587495
Kyrgyzstan,KGZ,2012,377603239
Kyrgyzstan,KGZ,2013,381179303
Kyrgyzstan,KGZ,2014,385682359
Kyrgyzstan,KGZ,2015,390020535
Kyrgyzstan,KGZ,2016,393501335
Kyrgyzstan,KGZ,2017,396890535
Kyrgyzstan,KGZ,2018,400931927
Kyrgyzstan,KGZ,2019,404682246
Kyrgyzstan,KGZ,2020,409490221
Laos,LAO,1987,3664
Laos,LAO,1988,7328
Laos,LAO,1989,10935
Laos,LAO,1990,14599
Laos,LAO,1991,18288
Laos,LAO,1992,25662
Laos,LAO,1993,40230
Laos,LAO,1994,58550
Laos,LAO,1995,80534
Laos,LAO,1996,131582
Laos,LAO,1997,226846
Laos,LAO,1998,296462
Laos,LAO,1999,311055
Laos,LAO,2000,351359
Laos,LAO,2001,402832
Laos,LAO,2002,483440
Laos,LAO,2003,585728
Laos,LAO,2004,706640
Laos,LAO,2005,842208
Laos,LAO,2006,1029072
Laos,LAO,2007,1242005
Laos,LAO,2008,1538789
Laos,LAO,2009,1891010
Laos,LAO,2010,2528546
Laos,LAO,2011,3279666
Laos,LAO,2012,4063762
Laos,LAO,2013,5199602
Laos,LAO,2014,6389433
Laos,LAO,2015,11541017
Laos,LAO,2016,22122649
Laos,LAO,2017,36287673
Laos,LAO,2018,51236793
Laos,LAO,2019,80499741
Laos,LAO,2020,109673453
Latvia,LVA,1830,122
Latvia,LVA,1831,268
Latvia,LVA,1832,365
Latvia,LVA,1833,487
Latvia,LVA,1850,1242
Latvia,LVA,1855,3531
Latvia,LVA,1858,6746
Latvia,LVA,1859,10156
Latvia,LVA,1860,14232
Latvia,LVA,1861,19520
Latvia,LVA,1862,24249
Latvia,LVA,1863,28961
Latvia,LVA,1864,34078
Latvia,LVA,1865,38819
Latvia,LVA,1866,55816
Latvia,LVA,1867,74959
Latvia,LVA,1868,89278
Latvia,LVA,1869,109821
Latvia,LVA,1870,132357
Latvia,LVA,1871,164349
Latvia,LVA,1872,196991
Latvia,LVA,1873,224296
Latvia,LVA,1874,255645
Latvia,LVA,1875,288623
Latvia,LVA,1876,325780
Latvia,LVA,1877,358437
Latvia,LVA,1878,402885
Latvia,LVA,1879,444144
Latvia,LVA,1880,493465
Latvia,LVA,1881,537714
Latvia,LVA,1882,583406
Latvia,LVA,1883,636466
Latvia,LVA,1884,677604
Latvia,LVA,1885,716647
Latvia,LVA,1886,756215
Latvia,LVA,1887,791004
Latvia,LVA,1888,825767
Latvia,LVA,1889,866706
Latvia,LVA,1890,909385
Latvia,LVA,1891,950683
Latvia,LVA,1892,995410
Latvia,LVA,1893,1047269
Latvia,LVA,1894,1107396
Latvia,LVA,1895,1163017
Latvia,LVA,1896,1221540
Latvia,LVA,1897,1290558
Latvia,LVA,1898,1367277
Latvia,LVA,1899,1465835
Latvia,LVA,1900,1573487
Latvia,LVA,1901,1671829
Latvia,LVA,1902,1769687
Latvia,LVA,1903,1875683
Latvia,LVA,1904,2003103
Latvia,LVA,1905,2143312
Latvia,LVA,1906,2303610
Latvia,LVA,1907,2493672
Latvia,LVA,1908,2685780
Latvia,LVA,1909,2885983
Latvia,LVA,1910,3072251
Latvia,LVA,1911,3283181
Latvia,LVA,1912,3546123
Latvia,LVA,1913,3859424
Latvia,LVA,1914,4110967
Latvia,LVA,1915,4307466
Latvia,LVA,1916,4516234
Latvia,LVA,1917,4715296
Latvia,LVA,1918,4790264
Latvia,LVA,1919,4833299
Latvia,LVA,1920,4874507
Latvia,LVA,1921,4925534
Latvia,LVA,1922,4987445
Latvia,LVA,1923,5054605
Latvia,LVA,1924,5148060
Latvia,LVA,1925,5232574
Latvia,LVA,1926,5383286
Latvia,LVA,1927,5576883
Latvia,LVA,1928,5813749
Latvia,LVA,1929,6039652
Latvia,LVA,1930,6261323
Latvia,LVA,1931,6525192
Latvia,LVA,1932,6888744
Latvia,LVA,1933,7340380
Latvia,LVA,1934,7920098
Latvia,LVA,1935,8619179
Latvia,LVA,1936,9454014
Latvia,LVA,1937,10291339
Latvia,LVA,1938,11170519
Latvia,LVA,1939,12064686
Latvia,LVA,1940,13290478
Latvia,LVA,1941,14251418
Latvia,LVA,1942,14538135
Latvia,LVA,1943,14905179
Latvia,LVA,1944,15477792
Latvia,LVA,1945,16562593
Latvia,LVA,1946,17762227
Latvia,LVA,1947,19196344
Latvia,LVA,1948,20672907
Latvia,LVA,1949,22324643
Latvia,LVA,1950,24156202
Latvia,LVA,1951,26145740
Latvia,LVA,1952,28199703
Latvia,LVA,1953,30303553
Latvia,LVA,1954,32571246
Latvia,LVA,1955,35082666
Latvia,LVA,1956,37696411
Latvia,LVA,1957,40436517
Latvia,LVA,1958,43185115
Latvia,LVA,1959,45928698
Latvia,LVA,1960,48597799
Latvia,LVA,1961,51139375
Latvia,LVA,1962,53565672
Latvia,LVA,1963,56044625
Latvia,LVA,1964,58576723
Latvia,LVA,1965,61179711
Latvia,LVA,1966,63846999
Latvia,LVA,1967,66465762
Latvia,LVA,1968,68996997
Latvia,LVA,1969,71518584
Latvia,LVA,1970,74163189
Latvia,LVA,1971,76845448
Latvia,LVA,1972,79556806
Latvia,LVA,1973,82242909
Latvia,LVA,1974,84879637
Latvia,LVA,1975,87582420
Latvia,LVA,1976,90376041
Latvia,LVA,1977,93208022
Latvia,LVA,1978,95958318
Latvia,LVA,1979,98714882
Latvia,LVA,1980,101647789
Latvia,LVA,1981,104245515
Latvia,LVA,1982,106898249
Latvia,LVA,1983,109548810
Latvia,LVA,1984,112226407
Latvia,LVA,1985,115400246
Latvia,LVA,1986,119425287
Latvia,LVA,1987,123083479
Latvia,LVA,1988,126872851
Latvia,LVA,1989,129956157
Latvia,LVA,1990,132767826
Latvia,LVA,1991,135222916
Latvia,LVA,1992,137386414
Latvia,LVA,1993,139381201
Latvia,LVA,1994,140901995
Latvia,LVA,1995,142013254
Latvia,LVA,1996,143052768
Latvia,LVA,1997,143993828
Latvia,LVA,1998,144697195
Latvia,LVA,1999,145235718
Latvia,LVA,2000,145805581
Latvia,LVA,2001,146331344
Latvia,LVA,2002,146766855
Latvia,LVA,2003,147154719
Latvia,LVA,2004,147476279
Latvia,LVA,2005,147837979
Latvia,LVA,2006,148219290
Latvia,LVA,2007,148672880
Latvia,LVA,2008,149113179
Latvia,LVA,2009,149475590
Latvia,LVA,2010,149930932
Latvia,LVA,2011,150373350
Latvia,LVA,2012,150773514
Latvia,LVA,2013,151074648
Latvia,LVA,2014,151317078
Latvia,LVA,2015,151507309
Latvia,LVA,2016,151672962
Latvia,LVA,2017,151840215
Latvia,LVA,2018,152037253
Latvia,LVA,2019,152203461
Latvia,LVA,2020,152296697
Lebanon,LBN,1950,3655
Lebanon,LBN,1951,7310
Lebanon,LBN,1952,18302
Lebanon,LBN,1953,29294
Lebanon,LBN,1954,36622
Lebanon,LBN,1955,40286
Lebanon,LBN,1956,47614
Lebanon,LBN,1957,54942
Lebanon,LBN,1958,62270
Lebanon,LBN,1959,69598
Lebanon,LBN,1960,80606
Lebanon,LBN,1961,84270
Lebanon,LBN,1962,91598
Lebanon,LBN,1963,113582
Lebanon,LBN,1964,142894
Lebanon,LBN,1965,168542
Lebanon,LBN,1966,179534
Lebanon,LBN,1967,183198
Lebanon,LBN,1968,194201
Lebanon,LBN,1969,219849
Lebanon,LBN,1970,230831
Lebanon,LBN,1971,241823
Lebanon,LBN,1972,260131
Lebanon,LBN,1973,296771
Lebanon,LBN,1974,322419
Lebanon,LBN,1975,348067
Lebanon,LBN,1976,362723
Lebanon,LBN,1977,377379
Lebanon,LBN,1978,392035
Lebanon,LBN,1979,406691
Lebanon,LBN,1980,421347
Lebanon,LBN,1981,436003
Lebanon,LBN,1982,443331
Lebanon,LBN,1993,721795
Lebanon,LBN,1994,1003840
Lebanon,LBN,1995,1480160
Lebanon,LBN,1996,2044416
Lebanon,LBN,1997,2619664
Lebanon,LBN,1998,3121632
Lebanon,LBN,1999,3627264
Lebanon,LBN,2000,4129232
Lebanon,LBN,2001,4631200
Lebanon,LBN,2002,5133168
Lebanon,LBN,2003,5635033
Lebanon,LBN,2004,6137001
Lebanon,LBN,2005,6638969
Lebanon,LBN,2006,7140807
Lebanon,LBN,2007,7642775
Lebanon,LBN,2008,8144743
Lebanon,LBN,2009,8646620
Lebanon,LBN,2010,9210876
Lebanon,LBN,2011,9837420
Lebanon,LBN,2012,10463964
Lebanon,LBN,2013,10965932
Lebanon,LBN,2014,11592476
Lebanon,LBN,2015,12219020
Lebanon,LBN,2016,12845564
Lebanon,LBN,2017,13472108
Lebanon,LBN,2018,14098652
Lebanon,LBN,2019,14601100
Lebanon,LBN,2020,15107180
Leeward Islands,,1950,3664
Leeward Islands,,1951,20414
Leeward Islands,,1952,24078
Leeward Islands,,1953,27742
Leeward Islands,,1955,31406
Leeward Islands,,1956,35070
Lesotho,LSO,1990,1142346
Lesotho,LSO,1991,2336810
Lesotho,LSO,1992,3582570
Lesotho,LSO,1993,4868634
Lesotho,LSO,1994,6195002
Lesotho,LSO,1995,7547018
Lesotho,LSO,1996,8925438
Lesotho,LSO,1997,10329507
Lesotho,LSO,1998,11762131
Lesotho,LSO,1999,13213075
Lesotho,LSO,2000,14682339
Lesotho,LSO,2001,16173587
Lesotho,LSO,2002,17689735
Lesotho,LSO,2003,19232279
Lesotho,LSO,2004,20804135
Lesotho,LSO,2005,22401639
Lesotho,LSO,2006,24028455
Lesotho,LSO,2007,25680919
Lesotho,LSO,2008,27362695
Lesotho,LSO,2009,29073783
Lesotho,LSO,2010,30825175
Lesotho,LSO,2011,33338679
Lesotho,LSO,2012,35837527
Lesotho,LSO,2013,37577927
Lesotho,LSO,2014,39475879
Lesotho,LSO,2015,41106359
Lesotho,LSO,2016,42670887
Lesotho,LSO,2017,44469911
Lesotho,LSO,2018,46364199
Lesotho,LSO,2019,47994851
Lesotho,LSO,2020,49526240
Libya,LBY,1950,14656
Libya,LBY,1951,29312
Libya,LBY,1952,44301
Libya,LBY,1953,69949
Libya,LBY,1954,139565
Libya,LBY,1955,337421
Libya,LBY,1956,429021
Libya,LBY,1957,509629
Libya,LBY,1958,605896
Libya,LBY,1959,687193
Libya,LBY,1960,775129
Libya,LBY,1961,877407
Libya,LBY,1962,892114
Libya,LBY,1963,917698
Libya,LBY,1964,921382
Libya,LBY,1965,939702
Libya,LBY,1967,943367
Libya,LBY,1968,954358
Libya,LBY,1969,958022
Libya,LBY,1971,961686
Libya,LBY,1972,965350
Libya,LBY,1980,969014
Libya,LBY,1981,972678
Libya,LBY,1982,976342
Libya,LBY,1983,980006
Libya,LBY,1984,983670
Libya,LBY,1985,987334
Libya,LBY,1986,990998
Libya,LBY,1987,994662
Libya,LBY,1988,998326
Libya,LBY,1989,1009318
Libya,LBY,1990,1023973
Libya,LBY,1991,1038628
Libya,LBY,1992,1053284
Libya,LBY,1993,1064277
Libya,LBY,1994,1078933
Libya,LBY,1995,1093588
Libya,LBY,1996,1108244
Libya,LBY,1997,1122899
Libya,LBY,2006,1126563
Liechtenstein,LIE,1990,96
Liechtenstein,LIE,1991,187
Liechtenstein,LIE,1992,296
Liechtenstein,LIE,1993,395
Liechtenstein,LIE,1994,465
Liechtenstein,LIE,1995,533
Liechtenstein,LIE,1996,582
Liechtenstein,LIE,1997,634
Liechtenstein,LIE,1998,689
Liechtenstein,LIE,1999,718
Liechtenstein,LIE,2000,781
Liechtenstein,LIE,2001,815
Liechtenstein,LIE,2002,846
Liechtenstein,LIE,2003,880
Liechtenstein,LIE,2004,906
Liechtenstein,LIE,2005,929
Liechtenstein,LIE,2006,945
Liechtenstein,LIE,2007,958
Liechtenstein,LIE,2008,968
Liechtenstein,LIE,2009,973
Liechtenstein,LIE,2010,978
Liechtenstein,LIE,2011,983
Lithuania,LTU,1830,190
Lithuania,LTU,1831,418
Lithuania,LTU,1832,570
Lithuania,LTU,1833,760
Lithuania,LTU,1850,1938
Lithuania,LTU,1855,5509
Lithuania,LTU,1858,10524
Lithuania,LTU,1859,15843
Lithuania,LTU,1860,21998
Lithuania,LTU,1861,30035
